id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
132955,Il MelogranoFelice center Florence,653025,Alessandro,,Centro Storico,43.76035,11.24044,Private room,40,2,45,2022-06-08,0.34,1,209,2,
347062,Residenza Oltrarno Guest House,1759485,Filippo,,Isolotto Legnaia,43.77217,11.23438,Entire home/apt,300,1,12,2019-12-29,0.11,1,96,0,
347076,"""La Gare"", in the Heart of Florence",1759526,Andrea,,Centro Storico,43.77661,11.25102,Entire home/apt,119,3,61,2022-04-29,0.49,5,227,2,
347729,LUXURY APARTMENT IN FLORENCE,731736,Felice,,Rifredi,43.8026,11.2378,Entire home/apt,290,5,83,2017-02-02,0.68,1,162,0,
611294,Novella House,3031300,Novella House,,Centro Storico,43.77278,11.24895,Entire home/apt,406,1,193,2022-05-27,1.62,10,52,3,
348183,Sprone 2b next to PONTE VECCHIO,4156491,Apartments Florence,,Centro Storico,43.76764,11.25023,Entire home/apt,211,3,3,2013-06-23,0.02,127,287,0,
351439,Palazzo Bardi XV Century,1780007,Roberta & Stefano,,Centro Storico,43.76779,11.25987,Entire home/apt,122,3,151,2022-05-08,1.22,3,217,13,
614736,Santa Croce cosy apt with a view,3048564,Kora,,Centro Storico,43.76905,11.25968,Entire home/apt,78,1,83,2022-05-17,0.69,1,222,11,
354097,"Lodges le Mura 'Palazzo Vecchio' WIFI, AC, TERRACE",1792856,Ulrika,,Centro Storico,43.76196,11.24245,Entire home/apt,100,2,130,2022-05-10,1.05,6,307,6,
133197,BEAUTIFUL ROOM Center of Florence,654278,Paolo,,Centro Storico,43.78213,11.24163,Private room,60,1,488,2020-01-03,3.65,1,313,0,
614820,2)INDEPENDENT APARTMENT NEAR S.M.NOVELLA STATION,2403819,Francesco,,Centro Storico,43.77924,11.2399,Entire home/apt,46,2,185,2022-06-08,3.60,3,268,47,
133411,Florence Central Double Private Bathroom,167739,Lorenzo,,Centro Storico,43.77533,11.25254,Private room,89,2,11,2022-05-09,0.11,10,276,4,
136906,Double room private bathroom near Florence center,669835,Laura,,Rifredi,43.78956,11.2443,Private room,55,1,7,2015-04-02,0.05,4,192,0,
354112,"Amazing apartment with sunny terrace, WIFI, AC",1792856,Ulrika,,Centro Storico,43.76196,11.24245,Entire home/apt,129,2,65,2022-05-22,0.53,6,316,4,
359054,"Newly rennovated apartment with terrace, WIFI, AC",1792856,Ulrika,,Centro Storico,43.76196,11.24245,Entire home/apt,114,2,93,2021-11-03,0.76,6,319,1,
619625,"Apartment in Tower ""Santa Croce""",3070629,Guido,,Centro Storico,43.76956,11.25967,Entire home/apt,111,3,563,2022-01-30,4.69,7,161,40,
359058,"Fantastic apartment, Dome view, WIFI, AC, TERRACE",1792856,Ulrika,,Centro Storico,43.76196,11.24245,Entire home/apt,136,2,54,2022-05-26,0.44,6,286,4,
364977,RAFFAELLO BY THE DUOMO - BUFALINI APARTMENTS,1843248,Cinzia,,Centro Storico,43.77368,11.25843,Entire home/apt,110,3,30,2022-01-30,0.25,17,92,1,
136910,VVMONO - ROOM in the HEART of FLR,669847,Alberto,,Centro Storico,43.77111,11.24893,Entire home/apt,55,6,59,2022-05-25,0.55,2,281,7,
138936,"Loft in SMN,be happy&enjoy Firenze!",525814,Isabella,,Centro Storico,43.77579,11.24643,Private room,51,2,102,2018-06-07,0.78,1,0,0,
620555,Bellosguardo/San Francesco di Paola,3074234,Sonia,,Centro Storico,43.76713,11.23977,Entire home/apt,113,2,251,2022-06-03,2.13,1,245,18,048017LTN2055
141661,"""Grande Pepi"" - Luxury in the heart of Florence!",688861,Massimo,,Centro Storico,43.77255,11.26408,Entire home/apt,357,2,40,2022-04-20,0.33,3,110,15,
364978,MICHELANGELO BY THE DUOMO - BUFALINI APARTMENTS,1843248,Cinzia,,Centro Storico,43.77368,11.25843,Entire home/apt,110,3,23,2022-05-31,0.22,17,240,10,
621276,Old bridge apt with stunning view terrace,3070629,Guido,,Centro Storico,43.76933,11.25114,Entire home/apt,275,3,452,2022-05-22,3.86,7,0,55,
367374,"Lodges le Mura 'Ponte Vecchio' WIFI, AC, TERRACE",1792856,Ulrika,,Centro Storico,43.76196,11.24245,Entire home/apt,135,3,81,2022-05-10,0.66,6,301,4,
142389,Pinzochere 1DX near Santa Croce,4156491,Apartments Florence,,Centro Storico,43.76958,11.26351,Entire home/apt,138,3,1,2012-04-14,0.01,127,0,0,048017LTN4060
142416,Rosa Studio near SANTA CROCE,4156491,Apartments Florence,,Centro Storico,43.7702,11.26215,Entire home/apt,160,3,11,2019-04-25,0.18,127,0,0,
626595,Historic flat on the Florence roofs,2768656,Maria Laura,,Centro Storico,43.77614,11.25359,Entire home/apt,90,3,174,2022-05-25,1.45,1,307,18,
142420,"Laura Loft , view of Duomo",4156491,Apartments Florence,,Centro Storico,43.77577,11.26377,Entire home/apt,190,3,2,2012-08-05,0.02,127,0,0,
146586,"double room, possible extra bed Florence",669835,Laura,,Rifredi,43.78957,11.24286,Private room,55,1,4,2017-04-02,0.03,4,192,0,
367427,"Lodges le Mura 'Uffizi' WIFI, AC, TERRACE",1792856,Ulrika,,Centro Storico,43.76196,11.24245,Entire home/apt,96,2,70,2022-05-15,0.57,6,288,3,
367487,Cozy Stay in the heart of Florence,1854501,Nadim,,Centro Storico,43.76856,11.26299,Entire home/apt,95,21,42,2022-01-08,0.87,1,44,11,
627198,Temporary residence for artists 2,1026276,Lorenzo,,Campo di Marte,43.76841,11.29708,Private room,20,15,4,2019-05-18,0.04,1,0,0,
369523,Florence Best Spot - New Nice & Peculiar apartment,1863361,Stefano,,Gavinana Galluzzo,43.76399385219987,11.27083821554453,Entire home/apt,85,5,28,2022-05-26,0.23,1,261,4,
628637,Ponte Vecchio Living - Firenze-,3122763,Stella,,Centro Storico,43.7676,11.25214,Entire home/apt,70,3,45,2022-05-31,0.39,1,66,4,
146732,EXPLORING ART RETREAT,709145,Marco,,Centro Storico,43.7622,11.2431,Entire home/apt,61,2,11,2020-01-05,0.19,1,0,0,
147220,S.Antonino 360° Views 5 Minutes from Duomo,4156491,Apartments Florence,,Centro Storico,43.77569,11.25229,Entire home/apt,680,3,72,2022-05-27,0.55,127,275,8,048017LTN3439
636394,"Della Bella Terrace, Oltrarno",4156491,Apartments Florence,,Centro Storico,43.76394,11.2402,Entire home/apt,159,3,2,2018-06-18,0.02,127,0,0,048017LTN3368
150675,The smallest hostel of Florence - Moonshine Avenue,725879,Nadja Maria,,Centro Storico,43.77522,11.25454,Private room,130,1,714,2022-06-05,5.47,14,115,75,
372687,Ghibellina 2b by SANTA CROCE CATHEDRAL,4156491,Apartments Florence,,Centro Storico,43.76976,11.26376,Entire home/apt,219,3,9,2019-06-04,0.08,127,9,0,048017LTN4059
374731,appartamento mughetto,1885212,Patrizia,,Centro Storico,43.76607,11.24914,Entire home/apt,83,2,104,2020-07-12,0.84,7,145,0,
645536,Studioapartement near Pontevecchio,3232907,Francesca,,Centro Storico,43.76674,11.25346,Entire home/apt,48,28,99,2022-05-23,2.00,1,122,4,
378542,La Stanza24 (Indipendent Studio),1900611,Paola Caterina,,Centro Storico,43.77146,11.27073,Entire home/apt,50,2,291,2021-11-14,2.34,4,133,18,
151758,"Florence bright red, extra bed",669835,Laura,,Rifredi,43.79119,11.24345,Shared room,48,1,11,2019-06-20,0.08,4,192,0,
647298,"Florence :A room with a ""view"" on Italian language",3245088,Annamaria,,Isolotto Legnaia,43.7693,11.21883,Private room,30,3,155,2022-05-02,1.31,1,30,7,
152738,Tony's Rental rooms,734784,Antonio,,Centro Storico,43.76431,11.24667,Private room,49,1,0,,,5,161,0,
379760,TERRACE with a VIEW... FLORENCE is ALL AROUND YOU!,1906603,Niccolò,,Campo di Marte,43.78391,11.28177,Entire home/apt,120,2,101,2022-05-11,1.05,1,89,5,
650061,Holiday house in Florence!!,3264356,Mauro,,Rifredi,43.79079,11.24374,Entire home/apt,50,3,29,2018-10-15,0.27,1,0,0,
384095,Comfortable private room,520878,Antonio,,Centro Storico,43.77516,11.2525,Private room,65,1,86,2022-04-15,0.69,1,179,1,
154902,Huge private room,745107,Gigi,,Centro Storico,43.78009,11.24325,Private room,35,2,66,2020-02-23,0.59,3,248,0,
160310,Romantic Hideaway Santa Maria Novella,768323,Paolo,,Centro Storico,43.77521,11.24534,Entire home/apt,72,1,267,2022-06-03,2.04,4,196,63,
650750,Private Designer Room in the Center of Florence,96905,Elisabetta And Claudia,,Centro Storico,43.77941,11.25728,Private room,61,3,401,2022-06-06,3.56,3,252,18,
160352,Love Nest Near Central Rail Station,768323,Paolo,,Centro Storico,43.77586,11.2443,Entire home/apt,58,1,302,2022-05-30,2.44,4,192,52,
160366,Historic Apartment near Central Station,768323,Paolo,,Centro Storico,43.77427,11.24729,Entire home/apt,66,1,596,2022-06-01,4.59,4,154,80,
393927,"Apartment, park garden pool, in Renaissance Villa",1778421,Guido,,Campo di Marte,43.77696,11.30987,Entire home/apt,90,30,16,2021-08-18,0.25,4,42,2,
657570,Central luxury apartment,3314526,Alessandro,,Centro Storico,43.77167,11.2503,Entire home/apt,160,2,180,2018-09-30,1.52,39,0,0,
393928,The Chapel: unique stylish minipool,1778421,Guido,,Campo di Marte,43.7788,11.31186,Entire home/apt,140,6,61,2021-07-28,0.53,4,313,1,
396710,FORTEZZA FIORENTINA TRIPLE ROOM external bathroom,1008798,Massimo,,Centro Storico,43.78065,11.24577,Hotel room,69,1,48,2019-12-21,0.65,4,122,0,
396714,FORTEZZA FIORENTINA double  room shared bathroom,1008798,Massimo,,Centro Storico,43.78049,11.24462,Hotel room,64,1,269,2022-05-22,2.22,4,320,2,
160399,"Ponte Vecchio Apartment, Private & Cosy",768323,Paolo,,Centro Storico,43.76584,11.2544,Entire home/apt,66,1,435,2022-05-24,3.33,4,153,73,
659622,Attic flat in the center - Florence,2521692,Lorenza,,Centro Storico,43.77926,11.25767,Entire home/apt,90,2,83,2020-08-18,0.72,1,273,0,
661521,CondottaSuite14♥Piazza Signoria♥,1631849,Alessandro,,Centro Storico,43.7702,11.25584,Entire home/apt,200,2,369,2022-06-07,3.12,4,270,21,
161134,New Appartment River Front,992661,David,,Isolotto Legnaia,43.77278,11.23709,Entire home/apt,89,1,2,2022-05-29,1.54,1,331,2,
162132,Cosy and Sunny Flat in Florence,646917,Daniela,,Campo di Marte,43.78933,11.27226,Entire home/apt,160,4,17,2015-08-10,0.14,1,103,0,
399107,"Magnolia, modern & quite flat Ponte Vecchio",488317,Diana,,Centro Storico,43.76525,11.25353,Entire home/apt,147,1,32,2022-04-16,0.26,31,217,8,048017LTN3285
664772,The House of Galileo Galilei AC,3358452,Modestino,,Centro Storico,43.7684,11.24625,Entire home/apt,112,2,492,2022-06-03,4.15,7,319,7,
403424,A pochi passi da Ponte Vecchio,2012253,Liliana,,Centro Storico,43.76795,11.25168,Entire home/apt,18,20,129,2019-05-23,1.05,1,32,0,
167190,Double economy near the center,669835,Laura,,Rifredi,43.79136,11.24504,Shared room,48,1,3,2011-12-31,0.02,4,192,0,
168970,Pinzochere PT by Santa Croce,4156491,Apartments Florence,,Centro Storico,43.76958,11.26351,Entire home/apt,160,3,1,2012-05-21,0.01,127,0,0,048017LTN4278
667020,The gateway to Florence and Tuscany,3374012,Giovanni E Claudia,,Rifredi,43.79349,11.23959,Entire home/apt,65,5,90,2021-07-29,0.76,1,181,2,
174420,Florence Historycal centre -Tuscany,833421,Valentina,,Centro Storico,43.77225,11.24849,Entire home/apt,42,5,112,2022-05-31,0.86,1,223,17,
404882,"Casa del Pozzo: Florence hill, entire house, view",1778421,Guido,,Campo di Marte,43.78521,11.31336,Entire home/apt,71,7,4,2016-07-20,0.04,4,0,0,
405278,La Casina Country House in a Typical Tuscan Garden,643110,Isabella,,Rifredi,43.79713,11.25299,Entire home/apt,117,1,4,2021-08-12,0.05,6,139,1,
667172,Studio 5 pax in city centre,1372461,Daniele,,Centro Storico,43.77959,11.24432,Entire home/apt,426,2,6,2018-03-12,0.05,4,258,0,
667250,Gemini Studios 3 pax,1372461,Daniele,,Centro Storico,43.77961,11.24435,Entire home/apt,266,2,27,2019-09-03,0.29,4,325,0,
405633,B&B Casa Tintori - Light Blue Room,762706,Riccardo,,Centro Storico,43.76781,11.25886,Hotel room,128,1,19,2022-04-14,0.26,6,280,9,
175290,Bilocale affitto,838022,Maura,,Rifredi,43.79584,11.23991,Entire home/apt,48,7,0,,,1,284,0,
668871,Santa Croce- roof top terrace home,2203863,Marina,,Centro Storico,43.76997,11.26573,Entire home/apt,110,5,21,2019-10-14,0.20,1,0,0,
181844,BRIGHT & COZY APT IN MOST AUTHENTIC NEIGHBOURHOOD,665583,Margherita,,Centro Storico,43.76506,11.24467,Entire home/apt,150,30,12,2022-05-27,0.11,1,93,2,
406841,Splendid apartment in the center,2026854,Maria,,Centro Storico,43.77676,11.25516,Entire home/apt,75,3,1,2013-06-19,0.01,1,0,0,
672264,Il Duca di Firenze Apartment,3409230,Daniela,,Centro Storico,43.77398,11.26274,Entire home/apt,85,2,54,2019-06-11,0.48,1,135,0,
412264,"""Piccolo Pepi"" - superior flat with all comforts",688861,Massimo,,Centro Storico,43.77291,11.26426,Entire home/apt,244,2,21,2022-05-18,0.18,3,96,5,
182820,Pergola 2b by Duomo,4156491,Apartments Florence,,Centro Storico,43.77387,11.26177,Entire home/apt,218,3,0,,,127,0,0,
673933,Acacia Firenze - Peonia,488317,Diana,,Centro Storico,43.76918,11.26233,Entire home/apt,109,1,23,2022-05-11,0.19,31,277,5,048017LTN3200
728975,casa de' sanctis - lungarno Colombo,3785326,Maria Cristina,,Campo di Marte,43.76608,11.28247,Entire home/apt,46,2,127,2020-02-25,1.13,1,159,0,
674971,"Florence villa,Tuscan Estate,shared Pool,Parking",3428494,Ginevra,,Gavinana Galluzzo,43.75589,11.27877,Entire home/apt,814,3,40,2022-04-25,0.35,6,152,4,048017CAV0516
413600,SuperCentral flat -Lovely terrace,2057721,Francesca,,Centro Storico,43.76631,11.24384,Entire home/apt,91,2,92,2022-06-03,0.76,1,258,6,
676837,Nice Studio verynear Duomo and Piazza Signoria,1269265,Lorenzo,,Centro Storico,43.77109,11.25798,Entire home/apt,65,2,12,2019-10-01,0.11,3,0,0,
677061,"lovely lovely room in Florence,",1811165,Antonella,,Campo di Marte,43.77983,11.27823,Private room,30,60,4,2021-10-01,0.05,1,160,1,
422655,Central Bright apartment,506219,Elisabetta E Giovanni,,Centro Storico,43.7691,11.24395,Entire home/apt,67,2,72,2019-09-30,0.59,2,0,0,
423556,Central apt amazing view!500m from SMN,2106321,Chiara E Stefania,,Centro Storico,43.77345,11.2436,Entire home/apt,210,2,46,2022-05-03,0.37,2,246,7,
735370,Beautiful apartment Bellavista,3836298,Francesca,,Centro Storico,43.77669,11.26189,Entire home/apt,230,2,255,2022-05-29,2.25,1,127,19,
742048,DIMORA DIONISIO,2682761,Francesco,,Centro Storico,43.77422,11.25057,Private room,113,1,157,2022-06-06,1.34,2,29,131,
677883,Country apart. in beautiful Villa,1626964,Federica,,Campo di Marte,43.79263,11.29147,Entire home/apt,68,3,120,2022-03-12,1.01,3,111,11,
691794,Una casa di charme in Oltrarno,3536905,Alessandra E Francesco,,Centro Storico,43.76562,11.24831,Entire home/apt,95,3,298,2020-01-09,2.54,1,162,0,
744515,Artist Loft In The Heart of Florence,3901850,Giovambattista,,Centro Storico,43.76776,11.24238,Entire home/apt,130,2,322,2020-01-17,2.76,1,0,0,
747741,OLD TOWN SanMarco SanLorenzo,3926014,Francesco,,Centro Storico,43.77904,11.25704,Entire home/apt,60,2,133,2022-05-02,1.19,2,263,29,
424065,Roof Terrace and Breathtaking View,2107675,Laura,,Centro Storico,43.77258,11.26095,Entire home/apt,95,3,324,2022-06-07,2.64,1,159,28,
702138,Elegant apartment in Florence,3458239,Stefania,,Campo di Marte,43.77502,11.28661,Entire home/apt,60,4,136,2022-05-15,1.19,1,326,10,
430349,Lovely & Strategic Apt in Florence,2102208,Marie-Claire,,Centro Storico,43.77851,11.25196,Entire home/apt,129,2,93,2022-05-02,0.76,1,319,1,
441620,Luxury Suite with Private Terrace,1286344,Mario,,Centro Storico,43.779766,11.257218,Entire home/apt,400,7,15,2022-05-26,0.17,2,280,3,
705428,"Nice, luminous  bedroom +bicycles",3624076,Luca,,Campo di Marte,43.79143,11.26382,Private room,38,1,331,2020-09-04,2.81,1,151,0,3351723657
444641,Florence Ponte Vecchio Apartment,2209493,Pierpaolo,,Centro Storico,43.76804,11.25172,Entire home/apt,60,1,116,2020-01-04,0.95,1,254,0,
445904,Pietrapiana flat-quiet and central,2214514,Caterina,,Centro Storico,43.77032,11.26547,Entire home/apt,90,2,250,2022-05-15,2.06,1,236,6,
748041,Cozy Apartment near Uffizzi Museum,5228552,Stefano,,Centro Storico,43.76961,11.25655,Entire home/apt,95,3,11,2022-05-25,1.08,36,232,11,
749149,Large and comfortable studio flat,3936538,Marco E Patrizia,,Centro Storico,43.77826,11.23936,Entire home/apt,63,2,147,2022-06-08,1.26,1,249,12,048017LTN6868
706131,Charming and Cozy House in Florence,2235238,Serena,,Isolotto Legnaia,43.77048,11.21016,Entire home/apt,65,2,313,2022-06-06,2.65,1,265,27,
750529,Affittacamere Benedetta Triple,1372403,Donatella,,Centro Storico,43.77678,11.24045,Private room,100,2,0,,,3,36,0,
450734,H - Old Town Guest House,1091607,Daniele & Clara,,Centro Storico,43.7695,11.24082,Private room,79,1,474,2021-10-17,3.85,11,222,18,
710931,S.Croce apt in 800 years old tower,3070629,Guido,,Centro Storico,43.7696,11.25956,Entire home/apt,1113,4,366,2021-11-29,3.11,7,361,15,
455460,Florentine Heart/Italian Soul/Quad,1676313,Elisa & Mirko,,Centro Storico,43.78287,11.24009,Private room,35,2,49,2014-09-23,0.44,2,241,0,
711673,B&B LORENZO DE'MEDICI DREAM'S ROOM FLORENCE CENTER,2690055,Carmine,,Centro Storico,43.77604,11.25313,Private room,50,1,260,2018-11-30,2.22,8,0,0,
456996,"BB Casa Schlatter, Painter's Atelier. Room #2",2272298,Alessandra,,Campo di Marte,43.77961,11.27975,Private room,95,3,0,,,4,259,0,
751241,Special room under Fiesole ........,3950491,Roberto,,Campo di Marte,43.78793,11.27063,Private room,36,3,328,2022-05-01,2.81,3,319,2,
712530,CUTE STUDIO IN DOWNTOWN,3554919,Antonella,,Centro Storico,43.77064,11.26745,Entire home/apt,55,2,303,2022-04-19,2.57,1,23,4,
752350,PIAZZA PITTI-,154769,Matilde,,Centro Storico,43.7671,11.24879,Entire home/apt,60,5,11,2021-12-04,0.22,4,20,1,
457154,G - Old Town Guest House,1091607,Daniele & Clara,,Centro Storico,43.76936,11.24082,Private room,79,1,416,2021-10-07,3.40,11,130,11,
457579,Studio apartment,1280806,Maria Cristina,,Centro Storico,43.77361,11.24174,Entire home/apt,120,7,2,2012-10-11,0.02,17,71,0,
719739,Artistic house at san niccolò,3714327,Dafi,,Centro Storico,43.76356,11.26014,Entire home/apt,70,4,44,2018-01-03,0.39,1,162,0,
457595,View on the River apart,1280806,Maria Cristina,,Centro Storico,43.77426,11.24302,Entire home/apt,210,3,3,2014-05-06,0.03,17,0,0,
463877,BB Casa Schlatter/Artist's Atelier. triple bedroom,2272298,Alessandra,,Campo di Marte,43.77954,11.27986,Private room,120,2,0,,,4,259,0,
753719,SAN  MARCO BALCONY - CATHEDRAL VIEW,3964723,Tiberio,,Centro Storico,43.77763,11.25865,Entire home/apt,120,3,18,2022-05-30,0.19,2,240,6,
719790,"Romantico monolocale, posto auto 2",3617789,Lucia,,Campo di Marte,43.79593,11.27576,Entire home/apt,80,4,112,2022-04-25,0.95,2,264,10,
754931,B&B LORENZO DE'MEDICI DREAM'S ROOM FLORENCE CENTER,2690055,Carmine,,Centro Storico,43.77551,11.25177,Private room,50,1,179,2021-08-22,1.58,8,0,1,
967481,Charming and  Spacious Apartment,3520160,Filippo,,Centro Storico,43.76883,11.24711,Entire home/apt,120,3,34,2022-05-16,0.32,1,300,3,
720068,Loggia Panoramica,3716301,Silvia,,Centro Storico,43.77088,11.26102,Entire home/apt,223,1,164,2022-05-29,1.46,1,69,18,
967546,Apartment with terrace,4217608,Palazzo Dei Ciompi,,Centro Storico,43.7715,11.2652,Entire home/apt,172,1,95,2021-08-07,0.86,14,0,1,
968726,QUIET ROOM IN CENTRAL LOFT,4302440,Raffaella,,Centro Storico,43.76855,11.26594,Private room,90,2,47,2021-10-31,0.57,2,130,1,
755095,Charming  suite apartment in the heart of Florence,1414775,Fernando,,Centro Storico,43.77329,11.26305,Entire home/apt,79,4,106,2022-05-29,0.97,2,232,13,048017LTN1842
720090,"romantic studio, garden, parking 1",3617789,Lucia,,Campo di Marte,43.79036,11.27279,Entire home/apt,80,5,101,2022-06-01,0.87,2,217,6,
970840,Roof apartment,1280806,Maria Cristina,,Centro Storico,43.77245,11.24356,Entire home/apt,160,30,2,2015-07-13,0.02,17,161,0,
728295,Annusca's House  Cupido's Room,140170,Fabio,,Centro Storico,43.76292,11.2434,Hotel room,80,1,21,2022-05-25,0.19,5,202,2,06139100488
769115,"AFFORDABLE, BREATHTAKING DUOMO",4085987,Lisa & Ciro,,Centro Storico,43.7731,11.25701,Entire home/apt,88,2,445,2022-06-05,3.85,1,81,36,
728368,BRIGHT LOFT - MEDICI CHAPELS - wifi,3777985,Ilaria,,Centro Storico,43.77581,11.25353,Entire home/apt,200,3,110,2022-01-02,0.98,2,156,4,
970860,Depandance Small,1280806,Maria Cristina,,Centro Storico,43.77369,11.24185,Entire home/apt,127,30,1,2015-04-29,0.01,17,0,0,
972326,Appartamento  VESPUCCI  ( 2+2 ),5313431,Alessandro,,Centro Storico,43.7753,11.24632,Entire home/apt,60,30,5,2021-11-02,0.05,3,0,1,
728490,CHARMING APT MEDICI CHAPELS wifi,3777985,Ilaria,,Centro Storico,43.77505,11.25313,Entire home/apt,150,3,89,2022-05-30,0.80,2,314,1,
1211606,"WiFi CITY CENTER, SINGLE STANDARD ROOM",6615546,Susanna,,Centro Storico,43.77203,11.25935,Private room,29,7,52,2021-12-25,0.48,5,246,3,
972668,Appartamento  COLOMBO  ( 2+2 ),5313431,Alessandro,,Centro Storico,43.77443,11.24554,Entire home/apt,111,30,2,2013-07-04,0.02,3,161,0,
